uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,6
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",F,3
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,4
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,31
AP,PNEUMONIA,HOSPITAL,"90 - 99",M,30
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,SEPTICEMIA,DOMICILIO,"90 - 99",F,2
AP,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
AP,SEPTICEMIA,HOSPITAL,"90 - 99",F,8
AP,SEPTICEMIA,HOSPITAL,"90 - 99",M,10
AP,SRAG,HOSPITAL,"90 - 99",F,2
AP,SRAG,HOSPITAL,"90 - 99",M,1
BA,OUTRAS,AMBULANCIA,"90 - 99",M,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,2657
BA,OUTRAS,DOMICILIO,"90 - 99",I,1
BA,OUTRAS,DOMICILIO,"90 - 99",M,2183
BA,OUTRAS,HOSPITAL,"90 - 99",F,1473
BA,OUTRAS,HOSPITAL,"90 - 99",I,1
BA,OUTRAS,HOSPITAL,"90 - 99",M,1136
BA,OUTRAS,IGNORADO,"90 - 99",F,16
BA,OUTRAS,IGNORADO,"90 - 99",I,1
BA,OUTRAS,IGNORADO,"90 - 99",M,7
BA,OUTRAS,OUTRO,"90 - 99",F,85
BA,OUTRAS,OUTRO,"90 - 99",M,51
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,205
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,119
BA,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,14
BA,OUTRAS,VIA_PUBLICA,"90 - 99",I,1
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,18
BA,COVID,DOMICILIO,"90 - 99",F,41
BA,COVID,DOMICILIO,"90 - 99",M,38
BA,COVID,HOSPITAL,"90 - 99",F,567
BA,COVID,HOSPITAL,"90 - 99",M,565
BA,COVID,IGNORADO,"90 - 99",M,1
BA,COVID,OUTRO,"90 - 99",F,6
BA,COVID,OUTRO,"90 - 99",M,4
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,27
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,35
BA,COVID,VIA_PUBLICA,"90 - 99",F,2
BA,COVID,VIA_PUBLICA,"90 - 99",M,2
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,11
BA,INDETERMINADA,DOMICILIO,"90 - 99",M,10
BA,INDETERMINADA,HOSPITAL,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,220
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,154
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,433
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,354
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,7
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,5
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,33
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,23
BA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,1
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,4
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,114
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,100
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,692
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,586
BA,PNEUMONIA,IGNORADO,"90 - 99",F,2
BA,PNEUMONIA,IGNORADO,"90 - 99",M,2
BA,PNEUMONIA,OUTRO,"90 - 99",F,10
BA,PNEUMONIA,OUTRO,"90 - 99",M,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,58
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,35
BA,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,108
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,56
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,743
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,472
BA,SEPTICEMIA,IGNORADO,"90 - 99",F,9
BA,SEPTICEMIA,IGNORADO,"90 - 99",M,1
BA,SEPTICEMIA,OUTRO,"90 - 99",F,8
BA,SEPTICEMIA,OUTRO,"90 - 99",M,4
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,60
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,31
BA,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,1
BA,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
BA,SRAG,DOMICILIO,"90 - 99",F,2
BA,SRAG,DOMICILIO,"90 - 99",M,2
BA,SRAG,HOSPITAL,"90 - 99",F,30
BA,SRAG,HOSPITAL,"90 - 99",M,22
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
CE,OUTRAS,AMBULANCIA,"90 - 99",F,4
CE,OUTRAS,AMBULANCIA,"90 - 99",M,5
CE,OUTRAS,DOMICILIO,"90 - 99",F,1415
CE,OUTRAS,DOMICILIO,"90 - 99",I,1
CE,OUTRAS,DOMICILIO,"90 - 99",M,1071
CE,OUTRAS,HOSPITAL,"90 - 99",F,634
CE,OUTRAS,HOSPITAL,"90 - 99",M,523
CE,OUTRAS,IGNORADO,"90 - 99",F,300
CE,OUTRAS,IGNORADO,"90 - 99",I,4
CE,OUTRAS,IGNORADO,"90 - 99",M,248
CE,OUTRAS,OUTRO,"90 - 99",F,68
CE,OUTRAS,OUTRO,"90 - 99",I,1
CE,OUTRAS,OUTRO,"90 - 99",M,60
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,53
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,30
CE,OUTRAS,POSTO_SAUDE,"90 - 99",F,2
CE,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
CE,OUTRAS,SAMU,"90 - 99",F,1
CE,OUTRAS,SAMU,"90 - 99",M,1
CE,OUTRAS,VIA_PUBLICA,"90 - 99",F,8
CE,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
CE,COVID,AMBULANCIA,"90 - 99",F,1
CE,COVID,AMBULANCIA,"90 - 99",I,2
CE,COVID,AMBULANCIA,"90 - 99",M,2
CE,COVID,DOMICILIO,"90 - 99",F,82
CE,COVID,DOMICILIO,"90 - 99",M,57
CE,COVID,HOSPITAL,"90 - 99",F,532
CE,COVID,HOSPITAL,"90 - 99",I,1
CE,COVID,HOSPITAL,"90 - 99",M,552
CE,COVID,IGNORADO,"90 - 99",F,100
CE,COVID,IGNORADO,"90 - 99",M,119
CE,COVID,OUTRO,"90 - 99",F,11
CE,COVID,OUTRO,"90 - 99",M,15
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,68
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,49
CE,INDETERMINADA,DOMICILIO,"90 - 99",F,11
CE,INDETERMINADA,DOMICILIO,"90 - 99",M,11
CE,INDETERMINADA,HOSPITAL,"90 - 99",F,7
CE,INDETERMINADA,HOSPITAL,"90 - 99",M,3
CE,INDETERMINADA,OUTRO,"90 - 99",M,1
CE,INDETERMINADA,VIA_PUBLICA,"90 - 99",M,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"90 - 99",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,152
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,99
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,139
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,112
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,41
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",I,1
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,32
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,11
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
CE,PNEUMONIA,AMBULANCIA,"90 - 99",F,4
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,193
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,127
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,607
CE,PNEUMONIA,HOSPITAL,"90 - 99",I,1
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,434
CE,PNEUMONIA,IGNORADO,"90 - 99",F,97
CE,PNEUMONIA,IGNORADO,"90 - 99",M,101
CE,PNEUMONIA,OUTRO,"90 - 99",F,10
CE,PNEUMONIA,OUTRO,"90 - 99",M,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,53
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,27
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,67
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,46
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,341
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,199
CE,SEPTICEMIA,IGNORADO,"90 - 99",F,44
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,34
CE,SEPTICEMIA,OUTRO,"90 - 99",F,4
CE,SEPTICEMIA,OUTRO,"90 - 99",M,6
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,31
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
CE,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,2
CE,SRAG,DOMICILIO,"90 - 99",F,9
CE,SRAG,DOMICILIO,"90 - 99",M,9
CE,SRAG,HOSPITAL,"90 - 99",F,49
CE,SRAG,HOSPITAL,"90 - 99",M,36
CE,SRAG,IGNORADO,"90 - 99",F,12
CE,SRAG,IGNORADO,"90 - 99",M,7
CE,SRAG,OUTRO,"90 - 99",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
DF,OUTRAS,DOMICILIO,"90 - 99",F,161
DF,OUTRAS,DOMICILIO,"90 - 99",M,87
DF,OUTRAS,HOSPITAL,"90 - 99",F,300
DF,OUTRAS,HOSPITAL,"90 - 99",M,226
DF,OUTRAS,OUTRO,"90 - 99",F,14
DF,OUTRAS,OUTRO,"90 - 99",M,9
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
DF,COVID,DOMICILIO,"90 - 99",F,7
DF,COVID,DOMICILIO,"90 - 99",M,7
DF,COVID,HOSPITAL,"90 - 99",F,221
DF,COVID,HOSPITAL,"90 - 99",M,219
DF,COVID,OUTRO,"90 - 99",F,5
DF,COVID,OUTRO,"90 - 99",M,5
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
DF,INDETERMINADA,DOMICILIO,"90 - 99",F,2
DF,INDETERMINADA,HOSPITAL,"90 - 99",F,3
DF,INDETERMINADA,HOSPITAL,"90 - 99",M,2
DF,INDETERMINADA,OUTRO,"90 - 99",F,2
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,15
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,21
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,55
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,23
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,20
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,12
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,268
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,213
DF,PNEUMONIA,OUTRO,"90 - 99",F,6
DF,PNEUMONIA,OUTRO,"90 - 99",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,16
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,7
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,161
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,102
DF,SEPTICEMIA,OUTRO,"90 - 99",M,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
DF,SRAG,HOSPITAL,"90 - 99",F,5
DF,SRAG,HOSPITAL,"90 - 99",M,3
ES,OUTRAS,DOMICILIO,"90 - 99",F,425
ES,OUTRAS,DOMICILIO,"90 - 99",M,310
ES,OUTRAS,HOSPITAL,"90 - 99",F,501
ES,OUTRAS,HOSPITAL,"90 - 99",M,376
ES,OUTRAS,IGNORADO,"90 - 99",F,3
ES,OUTRAS,IGNORADO,"90 - 99",M,1
ES,OUTRAS,OUTRO,"90 - 99",F,18
ES,OUTRAS,OUTRO,"90 - 99",M,8
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,36
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,24
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,5
ES,OUTRAS,VIA_PUBLICA,"90 - 99",M,5
ES,COVID,DOMICILIO,"90 - 99",F,12
ES,COVID,DOMICILIO,"90 - 99",M,10
ES,COVID,HOSPITAL,"90 - 99",F,373
ES,COVID,HOSPITAL,"90 - 99",M,366
ES,COVID,OUTRO,"90 - 99",F,3
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,44
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,32
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,88
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,70
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,90
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,65
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,427
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,366
ES,PNEUMONIA,IGNORADO,"90 - 99",M,1
ES,PNEUMONIA,OUTRO,"90 - 99",F,3
ES,PNEUMONIA,OUTRO,"90 - 99",M,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,28
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,25
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,312
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,188
ES,SEPTICEMIA,OUTRO,"90 - 99",F,1
ES,SEPTICEMIA,OUTRO,"90 - 99",M,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
ES,SRAG,DOMICILIO,"90 - 99",M,2
ES,SRAG,HOSPITAL,"90 - 99",F,36
ES,SRAG,HOSPITAL,"90 - 99",M,25
ES,SRAG,OUTRO,"90 - 99",F,1
ES,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
GO,OUTRAS,DOMICILIO,"90 - 99",F,456
GO,OUTRAS,DOMICILIO,"90 - 99",M,379
GO,OUTRAS,HOSPITAL,"90 - 99",F,419
GO,OUTRAS,HOSPITAL,"90 - 99",M,375
GO,OUTRAS,IGNORADO,"90 - 99",F,24
GO,OUTRAS,IGNORADO,"90 - 99",M,31
GO,OUTRAS,OUTRO,"90 - 99",F,70
GO,OUTRAS,OUTRO,"90 - 99",M,69
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,70
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,69
GO,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
GO,OUTRAS,VIA_PUBLICA,"90 - 99",M,4
GO,COVID,DOMICILIO,"90 - 99",F,23
GO,COVID,DOMICILIO,"90 - 99",M,11
GO,COVID,HOSPITAL,"90 - 99",F,336
GO,COVID,HOSPITAL,"90 - 99",M,353
GO,COVID,IGNORADO,"90 - 99",F,2
GO,COVID,IGNORADO,"90 - 99",M,3
GO,COVID,OUTRO,"90 - 99",F,7
GO,COVID,OUTRO,"90 - 99",M,7
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,29
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,45
GO,COVID,VIA_PUBLICA,"90 - 99",M,2
GO,INDETERMINADA,DOMICILIO,"90 - 99",F,3
GO,INDETERMINADA,DOMICILIO,"90 - 99",M,6
GO,INDETERMINADA,HOSPITAL,"90 - 99",F,1
GO,INDETERMINADA,HOSPITAL,"90 - 99",M,2
GO,INDETERMINADA,OUTRO,"90 - 99",F,4
GO,INDETERMINADA,OUTRO,"90 - 99",M,2
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,77
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,58
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,105
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,121
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,6
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,12
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,12
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,18
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,52
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,57
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,530
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,446
GO,PNEUMONIA,IGNORADO,"90 - 99",F,13
GO,PNEUMONIA,IGNORADO,"90 - 99",M,10
GO,PNEUMONIA,OUTRO,"90 - 99",F,11
GO,PNEUMONIA,OUTRO,"90 - 99",M,14
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,65
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,58
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,28
GO,SEPTICEMIA,DOMICILIO,"90 - 99",M,9
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,255
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,190
GO,SEPTICEMIA,IGNORADO,"90 - 99",F,11
GO,SEPTICEMIA,IGNORADO,"90 - 99",M,8
GO,SEPTICEMIA,OUTRO,"90 - 99",F,10
GO,SEPTICEMIA,OUTRO,"90 - 99",M,7
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,32
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,15
GO,SRAG,DOMICILIO,"90 - 99",F,1
GO,SRAG,DOMICILIO,"90 - 99",M,1
GO,SRAG,HOSPITAL,"90 - 99",F,13
GO,SRAG,HOSPITAL,"90 - 99",M,9
GO,SRAG,OUTRO,"90 - 99",F,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
MA,OUTRAS,AMBULANCIA,"90 - 99",M,4
MA,OUTRAS,DOMICILIO,"90 - 99",F,522
MA,OUTRAS,DOMICILIO,"90 - 99",I,2
MA,OUTRAS,DOMICILIO,"90 - 99",M,670
MA,OUTRAS,HOSPITAL,"90 - 99",F,347
MA,OUTRAS,HOSPITAL,"90 - 99",M,353
MA,OUTRAS,IGNORADO,"90 - 99",F,1
MA,OUTRAS,IGNORADO,"90 - 99",M,6
MA,OUTRAS,OUTRO,"90 - 99",F,11
MA,OUTRAS,OUTRO,"90 - 99",I,1
MA,OUTRAS,OUTRO,"90 - 99",M,31
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
MA,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
MA,OUTRAS,SAMU,"90 - 99",M,1
MA,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
MA,OUTRAS,VIA_PUBLICA,"90 - 99",M,7
MA,COVID,DOMICILIO,"90 - 99",F,14
MA,COVID,DOMICILIO,"90 - 99",M,18
MA,COVID,HOSPITAL,"90 - 99",F,116
MA,COVID,HOSPITAL,"90 - 99",I,1
MA,COVID,HOSPITAL,"90 - 99",M,179
MA,COVID,IGNORADO,"90 - 99",F,2
MA,COVID,OUTRO,"90 - 99",F,5
MA,COVID,OUTRO,"90 - 99",M,6
MA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,COVID,VIA_PUBLICA,"90 - 99",M,1
MA,INDETERMINADA,DOMICILIO,"90 - 99",F,4
MA,INDETERMINADA,DOMICILIO,"90 - 99",M,17
MA,INDETERMINADA,HOSPITAL,"90 - 99",F,4
MA,INDETERMINADA,HOSPITAL,"90 - 99",M,4
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"90 - 99",M,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,50
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,83
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,85
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,90
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,2
MA,PNEUMONIA,AMBULANCIA,"90 - 99",M,1
MA,PNEUMONIA,DOMICILIO,"90 - 99",F,39
MA,PNEUMONIA,DOMICILIO,"90 - 99",M,55
MA,PNEUMONIA,HOSPITAL,"90 - 99",F,193
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,185
MA,PNEUMONIA,IGNORADO,"90 - 99",F,2
MA,PNEUMONIA,IGNORADO,"90 - 99",M,1
MA,PNEUMONIA,OUTRO,"90 - 99",F,6
MA,PNEUMONIA,OUTRO,"90 - 99",M,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,SEPTICEMIA,DOMICILIO,"90 - 99",F,17
MA,SEPTICEMIA,DOMICILIO,"90 - 99",M,26
MA,SEPTICEMIA,HOSPITAL,"90 - 99",F,76
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,81
MA,SEPTICEMIA,OUTRO,"90 - 99",F,1
MA,SEPTICEMIA,OUTRO,"90 - 99",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
MA,SRAG,DOMICILIO,"90 - 99",F,3
MA,SRAG,DOMICILIO,"90 - 99",M,7
MA,SRAG,HOSPITAL,"90 - 99",F,46
MA,SRAG,HOSPITAL,"90 - 99",M,75
MA,SRAG,OUTRO,"90 - 99",F,2
MA,SRAG,OUTRO,"90 - 99",M,3
MA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
MG,OUTRAS,DOMICILIO,"90 - 99",F,2947
MG,OUTRAS,DOMICILIO,"90 - 99",M,2072
MG,OUTRAS,HOSPITAL,"90 - 99",F,3039
MG,OUTRAS,HOSPITAL,"90 - 99",I,1
MG,OUTRAS,HOSPITAL,"90 - 99",M,2117
MG,OUTRAS,IGNORADO,"90 - 99",F,163
MG,OUTRAS,IGNORADO,"90 - 99",I,4
MG,OUTRAS,IGNORADO,"90 - 99",M,133
MG,OUTRAS,OUTRO,"90 - 99",F,140
MG,OUTRAS,OUTRO,"90 - 99",M,81
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,398
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,271
MG,OUTRAS,VIA_PUBLICA,"90 - 99",F,35
MG,OUTRAS,VIA_PUBLICA,"90 - 99",M,29
MG,COVID,DOMICILIO,"90 - 99",F,49
MG,COVID,DOMICILIO,"90 - 99",M,37
MG,COVID,HOSPITAL,"90 - 99",F,1040
MG,COVID,HOSPITAL,"90 - 99",M,901
MG,COVID,IGNORADO,"90 - 99",F,29
